/Users/saitoutaishou/Desktop/data/IMG/center_2019_01_10_18_22_40_059.jpg, /Users/saitoutaishou/Desktop/data/IMG/left_2019_01_10_18_22_40_059.jpg, /Users/saitoutaishou/Desktop/data/IMG/right_2019_01_10_18_22_40_059.jpg, 0, 0, 0, 7.835597E-05
/Users/saitoutaishou/Desktop/data/IMG/center_2019_01_10_18_22_40_218.jpg, /Users/saitoutaishou/Desktop/data/IMG/left_2019_01_10_18_22_40_218.jpg, /Users/saitoutaishou/Desktop/data/IMG/right_2019_01_10_18_22_40_218.jpg, 0, 0, 0, 7.797297E-05
/Users/saitoutaishou/Desktop/data/IMG/center_2019_01_10_18_22_40_318.jpg, /Users/saitoutaishou/Desktop/data/IMG/left_2019_01_10_18_22_40_318.jpg, /Users/saitoutaishou/Desktop/data/IMG/right_2019_01_10_18_22_40_318.jpg, 0, 0, 0, 7.879842E-05
/Users/saitoutaishou/Desktop/data/IMG/center_2019_01_10_18_22_40_420.jpg, /Users/saitoutaishou/Desktop/data/IMG/left_2019_01_10_18_22_40_420.jpg, /Users/saitoutaishou/Desktop/data/IMG/right_2019_01_10_18_22_40_420.jpg, 0, 0, 0, 7.814106E-05
/Users/saitoutaishou/Desktop/data/IMG/center_2019_01_10_18_22_40_522.jpg, /Users/saitoutaishou/Desktop/data/IMG/left_2019_01_10_18_22_40_522.jpg, /Users/saitoutaishou/Desktop/data/IMG/right_2019_01_10_18_22_40_522.jpg, 0, 0, 0, 8.108027E-05
/Users/saitoutaishou/Desktop/data/IMG/center_2019_01_10_18_22_40_631.jpg, /Users/saitoutaishou/Desktop/data/IMG/left_2019_01_10_18_22_40_631.jpg, /Users/saitoutaishou/Desktop/data/IMG/right_2019_01_10_18_22_40_631.jpg, 0, 0, 0, 7.814186E-05
/Users/saitoutaishou/Desktop/data/IMG/center_2019_01_10_18_22_40_733.jpg, /Users/saitoutaishou/Desktop/data/IMG/left_2019_01_10_18_22_40_733.jpg, /Users/saitoutaishou/Desktop/data/IMG/right_2019_01_10_18_22_40_733.jpg, 0, 0, 0, 8.049939E-05
/Users/saitoutaishou/Desktop/data/IMG/center_2019_01_10_18_22_40_833.jpg, /Users/saitoutaishou/Desktop/data/IMG/left_2019_01_10_18_22_40_833.jpg, /Users/saitoutaishou/Desktop/data/IMG/right_2019_01_10_18_22_40_833.jpg, 0, 0.1338362, 0, 0.08235144
/Users/saitoutaishou/Desktop/data/IMG/center_2019_01_10_18_22_40_935.jpg, /Users/saitoutaishou/Desktop/data/IMG/left_2019_01_10_18_22_40_935.jpg, /Users/saitoutaishou/Desktop/data/IMG/right_2019_01_10_18_22_40_935.jpg, 0, 0.428376, 0, 0.4289307
/Users/saitoutaishou/Desktop/data/IMG/center_2019_01_10_18_22_41_038.jpg, /Users/saitoutaishou/Desktop/data/IMG/left_2019_01_10_18_22_41_038.jpg, /Users/saitoutaishou/Desktop/data/IMG/right_2019_01_10_18_22_41_038.jpg, -0.01956868, 0.7353508, 0, 1.117365
/Users/saitoutaishou/Desktop/data/IMG/center_2019_01_10_18_22_41_140.jpg, /Users/saitoutaishou/Desktop/data/IMG/left_2019_01_10_18_22_41_140.jpg, /Users/saitoutaishou/Desktop/data/IMG/right_2019_01_10_18_22_41_140.jpg, -0.318066, 1, 0, 2.199186
/Users/saitoutaishou/Desktop/data/IMG/center_2019_01_10_18_22_41_241.jpg, /Users/saitoutaishou/Desktop/data/IMG/left_2019_01_10_18_22_41_241.jpg, /Users/saitoutaishou/Desktop/data/IMG/right_2019_01_10_18_22_41_241.jpg, -0.2313505, 1, 0, 3.363819
/Users/saitoutaishou/Desktop/data/IMG/center_2019_01_10_18_22_41_342.jpg, /Users/saitoutaishou/Desktop/data/IMG/left_2019_01_10_18_22_41_342.jpg, /Users/saitoutaishou/Desktop/data/IMG/right_2019_01_10_18_22_41_342.jpg, 0, 1, 0, 4.534965
/Users/saitoutaishou/Desktop/data/IMG/center_2019_01_10_18_22_41_444.jpg, /Users/saitoutaishou/Desktop/data/IMG/left_2019_01_10_18_22_41_444.jpg, /Users/saitoutaishou/Desktop/data/IMG/right_2019_01_10_18_22_41_444.jpg, 0, 1, 0, 5.695233
